"ID","Z","Z_SE","psm_crit","alpha","coho.pres.m","score.coho.pres","cols.coho.pres","chin.pres.m","score.chin.pres","cols.chin.pres","numspp","score.numspp","cols.numspp"
75,-0.120910248628491,0.135053371525829,0.3,0.95,"10502","5.41174007865168","#09539D","7061","6.86381390311256","#1562A9","3","0.491161114019169","#08488E"
1887,-1.01805797384907,0.151044632119361,0.3,0.95,"10439","5.42113741333775","#00682A","-9999","-9999","-9999","3","0.450106353576437","#077331"
2166,0.171441305846233,0.131882277454847,0.3,0.95,"10504","5.431658315229","#09539D","1515","8.16029297815884","#BBD6EB","3","0.679465670144199","#08509B"
381,0.658003258735263,0.136765197831281,0.3,0.95,"10910","5.4388143872956","#0A539E","9905","6.30190029137798","#084E98","3","1.19847842959468","#2070B4"
2477,-0.859526649779634,0.154958460220994,0.3,0.95,"10263","5.44403278020516","#00692A","10037","6.16093223315034","#005B24","2","1.31172825982257","#41AB5D"
853,0.463188134674524,0.132601047779064,0.3,0.95,"10669","5.447455811816","#0A539E","-9999","-9999","-9999","1","2.76647911619903","#D7E6F4"
2706,0.103222445390192,0.132718457938128,0.3,0.95,"10382","5.45877433324034","#0A549E","5131","7.32680669963977","#3686BF","2","1.46565374505764","#4F9BCB"
1892,-1.60032245836558,0.147343436887851,0.3,0.95,"10600","5.46690365065565","#006A2A","-9999","-9999","-9999","3","1.02914468278022","#1F8842"
2027,-1.36143215908382,0.121402243002137,0.3,0.95,"10408","5.46911228310509","#006A2B","17","8.51782411862482","#F0F9ED","3","0.809828677234562","#1B843F"
2791,1.49015530030288,0.140546323356515,0.3,0.95,"12112","5.47214984286884","#0A549E","6915","7.19084238858407","#2979B9","2","2.45689475453748","#B9D5EA"
927,-0.187344284773402,0.12321998712531,0.3,0.95,"10145","5.47895368301452","#0A549E","1931","8.04626631624279","#A6CDE3","3","0.415831454241268","#084286"
2903,0.892925653073932,0.140097401902214,0.3,0.95,"11046","5.47937460975306","#0B559F","6415","7.14984184939337","#2373B6","3","1.47529130208693","#519CCB"
143,1.2122427716024,0.142797306951492,0.3,0.95,"11391","5.48066089981806","#0B559F","10502","6.28663931566428","#084D97","3","1.71395892347232","#6FB0D7"
902,-0.902460546608566,0.133764812918638,0.3,0.95,"10092","5.48605104101534","#006B2B","3610","7.65482999293243","#69BE70","3","0.361932565565065","#006D2C"
2754,0.892350840221717,0.138995274491191,0.3,0.95,"10882","5.49803766070875","#0B559F","7562","6.87869991912446","#1764AB","2","1.91991740615701","#90C2DE"
2609,0.648420985622664,0.14022425500722,0.3,0.95,"10596","5.50432838311494","#0B559F","6046","7.18393256673942","#2878B8","3","1.20866069133806","#2070B4"
2586,-0.829563349330124,0.151597383913716,0.3,0.95,"9952","5.50769249888917","#006C2B","7441","6.76192829447317","#127C39","2","1.30953383979603","#3FA95B"
1231,-1.59493973992628,0.156170674913341,0.3,0.95,"10240","5.52531780748302","#006D2C","8136","6.66464935323699","#087431","2","1.60017874918071","#AADDA4"
167,0.210383452890393,0.141042608755658,0.3,0.95,"10141","5.5269094423856","#0B569F","10924","6.0084897756367","#08468B","3","0.831673893075124","#0F5AA3"
943,-0.844793294035542,0.150082963116189,0.3,0.95,"9846","5.53141889324791","#006D2C","-9999","-9999","-9999","2","1.31731741485379","#45AD5F"
2315,0.849994126006811,0.108738233525901,0.3,0.95,"10741","5.53199912006996","#0C56A0","-9999","-9999","-9999","2","1.93660940399356","#92C3DE"
139,0.995827155061996,0.137899419005406,0.3,0.95,"10897","5.53280581110867","#0C56A0","10628","6.21858172904755","#084C94","3","1.56175820728543","#5CA3D0"
51,-0.795167467358139,0.130586709199203,0.3,0.95,"9806","5.53494497672307","#016E2C","7661","6.70857688331099","#0E7936","3","0.139844945731832","#005522"
880,0.320371793961997,0.127483357362382,0.3,0.95,"10148","5.535451901851","#0C56A0","-9999","-9999","-9999","2","1.57015910444885","#5DA4D0"
2253,-0.476502586813375,0.155888006757679,0.3,0.95,"9790","5.53761756045271","#0C57A0","7290","6.79405323501976","#1360A7","2","1.29459692990218","#2A7AB9"
911,-0.307348010061599,0.126981532631879,0.3,0.95,"9776","5.54529874629835","#0D57A1","2250","7.96568234118408","#92C3DE","3","0.256244519819444","#083C7D"
2252,-1.27817678009094,0.146852575097477,0.3,0.95,"9982","5.54809712757022","#016E2D","6896","6.92547929303985","#1D8641","2","1.49323507557615","#99D595"
266,-0.872878561650205,0.133371963669604,0.3,0.95,"9774","5.5484320109829","#026F2D","7851","6.67025941627116","#097532","2","1.32637188557324","#4BB062"
1520,0.610004416960114,0.140987353394609,0.3,0.95,"10328","5.55278812767303","#0D57A1","-9999","-9999","-9999","2","1.74999059680576","#78B5D8"
162,0.00100617213249106,0.139336723834847,0.3,0.95,"9848","5.55353483011665","#0D57A1","-9999","-9999","-9999","1","2.64107943306831","#C9DDF0"
2080,-0.131514145511312,0.13996777930176,0.3,0.95,"9720","5.56633552950577","#0D58A1","-9999","-9999","-9999","3","0.413669578586522","#084286"
81,-2.09741680064545,0.142701204398129,0.3,0.95,"10648","5.57262932725009","#036F2E","-9999","-9999","-9999","1","2.9977244480543","#F4FBF2"
501,-0.680482934582423,0.114230835078043,0.3,0.95,"9613","5.57399321025101","#03702E","2551","7.89244738748228","#91D18E","3","0.102754307283381","#005020"
2310,0.886078012617613,0.125883823294997,0.3,0.95,"10542","5.57756480486919","#0D58A1","7147","6.98216577521928","#1C6AB0","3","1.46715115202699","#509BCB"
1239,-1.35059911631403,0.138634413492028,0.3,0.95,"9830","5.57954445176751","#04702F","9830","6.25005138425163","#006026","3","0.755046897376815","#18813D"
196,0.124071742344472,0.137436805928504,0.3,0.95,"9724","5.58500282667029","#0E58A2","6216","7.06964318947863","#1F6EB3","3","0.623265947188155","#084D96"
91,1.3348344852144,0.156921805619588,0.3,0.95,"11204","5.59228604966277","#0E59A2","21","8.69780317950137","#F1F7FD","3","1.94164881056731","#92C3DE"
2945,1.18586908891481,0.137119236560318,0.3,0.95,"10848","5.59277337763509","#0E59A2","6003","7.2998646279215","#3484BF","2","2.15919625570244","#AACFE5"
333,-0.924568763919829,0.143484539766431,0.3,0.95,"9547","5.59426948320699","#05712F","4928","7.34649276860456","#45AD5F","2","1.32222564902291","#49AF61"
137,0.623508762953952,0.142097097917444,0.3,0.95,"10140","5.60031973155431","#0E59A2","5560","7.29813342657055","#3383BE","3","1.22730483090638","#2171B5"
2114,0.901900952376095,0.107986779707334,0.3,0.95,"10284","5.60205634292583","#0E59A2","3605","7.76743697007081","#70B0D7","3","1.36011846419394","#4090C5"
2726,0.142601141214034,0.126776408330206,0.3,0.95,"9625","5.60337827045398","#0F5AA3","4116","7.55327075116501","#509CCB","2","1.42479758441665","#4C99CA"
49,0.152915468296761,0.132814186777255,0.3,0.95,"9656","5.61347630640748","#0F5AA3","1023","8.27937187810943","#C9DDF0","3","0.742428885824477","#0B559F"
1559,-1.24175238270045,0.131224696684357,0.3,0.95,"9588","5.61981995480951","#057130","16","8.50690210624195","#EEF8EB","3","0.682602850273842","#157F3B"
615,0.184228618517442,0.128401492948502,0.3,0.95,"9633","5.62223797858539","#0F5AA3","1693","8.12748508120557","#B3D3E8","3","0.772495873150539","#0B559F"
2269,-1.7139887380495,0.140185894258927,0.3,0.95,"9916","5.62581437677291","#067230","86","8.5388029533532","#F3FAF0","3","1.13343240357861","#228A44"
2585,-0.889809942135102,0.156955058859237,0.3,0.95,"9386","5.62583318725486","#067230","7033","6.85754539857925","#19823E","2","1.31518895211033","#43AC5E"
2079,-0.410762890906361,0.138942612835621,0.3,0.95,"9344","5.63091352594352","#0F5AA3","-9999","-9999","-9999","3","0.160933681469433","#083572"
2309,0.42381955433681,0.140197708094527,0.3,0.95,"9663","5.63878770524413","#0F5BA3","1855","8.10586549668324","#B0D2E7","3","0.923092917348311","#1360A7"
76,-0.244347685805967,0.127963771920404,0.3,0.95,"9310","5.64332352772246","#105BA4","-9999","-9999","-9999","2","1.32292051920948","#3787C0"
120,-0.126940163462484,0.126146938062578,0.3,0.95,"9361","5.64410040648725","#105BA4","3962","7.5788023232606","#529DCC","3","0.462710954076325","#08458A"
1460,-1.11055563181349,0.142487416365409,0.3,0.95,"9369","5.64497587386463","#077331","9366","6.33103288949754","#006729","3","0.492517542624651","#0B7634"
1992,-1.03189887541269,0.142095677299772,0.3,0.95,"9320","5.64683249749992","#087331","-9999","-9999","-9999","3","0.386775804206507","#026E2D"
2904,0.549780926182071,0.138881160413358,0.3,0.95,"9734","5.65414339101814","#105CA4","9371","6.40415796362918","#08509B","3","1.09016825020362","#1B69AF"
2049,-0.63250781542683,0.130543142681403,0.3,0.95,"9217","5.65503936596315","#087432","3988","7.55877993166662","#5EB96B","3","0.0465655330172685","#00471C"
2258,-1.15866221342088,0.138631027872104,0.3,0.95,"9370","5.65924917643357","#097532","8646","6.51004162088118","#03702E","2","1.43863273684839","#88CD86"
2643,0.443578991936279,0.138595704204737,0.3,0.95,"9665","5.65930264152694","#105CA4","1111","8.29151576313228","#CBDEF0","3","1.04330068735182","#1967AD"
2650,0.129244647009416,0.133691708157674,0.3,0.95,"9395","5.66072098334856","#115CA5","8993","6.43579454577096","#08529C","3","0.69351216201687","#08529C"
2753,0.507980584844893,0.138711148494337,0.3,0.95,"9636","5.66076432787891","#115CA5","3495","7.74029657821725","#67ABD4","2","1.64370415992912","#66ABD4"
110,0.376862588664401,0.142085774520215,0.3,0.95,"9561","5.66516262644391","#115DA5","5934","7.17159880602802","#2676B7","3","0.95675658479169","#1562A9"
2756,-0.381202627277642,0.147909325841651,0.3,0.95,"9117","5.67994383287386","#115DA5","9117","6.37352818257357","#08509A","2","1.30913253704202","#3181BD"
2330,-0.594207885133098,0.130379488197779,0.3,0.95,"9094","5.68047050683125","#0A7533","5125","7.29521124178588","#40AA5C","3","0.0493969117255762","#00491D"
2661,-0.0544904484745165,0.130489950653686,0.3,0.95,"9187","5.68488951555174","#115DA5","2978","7.8101255364946","#75B3D8","3","0.52013582969821","#08488F"
2303,-0.707859398726563,0.136482206587037,0.3,0.95,"9008","5.69900338634316","#0A7633","1552","8.12406750272609","#B9E3B3","2","1.294070382032","#319A50"
2566,-0.478062732800269,0.13554239522101,0.3,0.95,"8989","5.70228314781316","#125DA6","8590","6.49204413786573","#0A549E","3","0.0620483831550721","#08326E"
2622,0.833351850420138,0.132200839581672,0.3,0.95,"9916","5.70647896313765","#125EA6","6113","7.21990725719977","#2E7EBB","3","1.48282964912014","#529DCC"
630,-0.415849951122521,0.129394960359262,0.3,0.95,"8967","5.70789049022069","#125EA6","8526","6.50781306788451","#0B559F","2","1.29591800935366","#2B7BBA"
1225,-0.708342891659008,0.139803729597736,0.3,0.95,"8963","5.70863209074782","#0B7634","7119","6.83387089599356","#18813D","3","0.122557029919567","#005321"
2654,0.132610454047421,0.13756461333024,0.3,0.95,"9145","5.71222362100101","#125EA6","7545","6.76983593068252","#125DA6","3","0.695533061004623","#09529D"
2649,0.107168039154919,0.139170446922622,0.3,0.95,"9122","5.71635801327878","#125EA6","2394","7.95820922276745","#90C2DE","3","0.690738033300077","#08519C"
34,-0.835003372539673,0.140753051344655,0.3,0.95,"8944","5.71893229388009","#0B7734","6658","6.94597725929678","#208943","3","0.296497236354655","#006528"
1583,-2.0441183445364,0.138117960628369,0.3,0.95,"9924","5.71973351164169","#0C7734","2431","8.06774314736472","#B1E0AB","3","1.53897466561824","#A2D99C"
1319,0.270848823155309,0.140178565059899,0.3,0.95,"9189","5.72220699969049","#135FA7","-9999","-9999","-9999","2","1.53763507623107","#58A1CE"
2610,0.0745765695871316,0.127545745283859,0.3,0.95,"9084","5.7247567369523","#135FA7","3385","7.72980606315549","#66ABD4","3","0.695746306428652","#09539D"
2121,0.0716392412950688,0.136388553384793,0.3,0.95,"9081","5.72523001671297","#135FA7","-9999","-9999","-9999","2","1.46487459578492","#4F9BCB"
72,-0.845323055706521,0.130268592143114,0.3,0.95,"8894","5.73022030533893","#0D7835","6213","7.04984081345795","#2B934B","3","0.314746115565302","#006729"
2119,-0.192649215605081,0.137408987482495,0.3,0.95,"8834","5.74448031745363","#1360A7","8490","6.52418848741332","#0B559F","3","0.347436996465537","#084084"
1834,-2.18263357517399,0.141940766703211,0.3,0.95,"9725","5.76050161825782","#0D7835","-9999","-9999","-9999","2","2.01129173960097","#BDE4B6"
1998,-0.683796981242164,0.156408100403067,0.3,0.95,"8695","5.76334536578027","#0E7936","-9999","-9999","-9999","3","0.0877656830788283","#004E1F"
2101,0.167854943716557,0.127337028639691,0.3,0.95,"8810","5.77716944371355","#1360A7","-9999","-9999","-9999","1","2.66348294157622","#CBDEF0"
382,0.0986606665723639,0.134984054465879,0.3,0.95,"8794","5.78329236195716","#1460A8","6922","6.91276190285451","#1A68AE","3","0.687970586618676","#08519C"
420,0.0560113816113421,0.130197158806473,0.3,0.95,"8681","5.80194431697355","#1460A8","8681","6.50308350327107","#0B549F","3","0.648668980243523","#084E98"
2283,0.547724111616826,0.135613217721567,0.3,0.95,"9037","5.80277290305029","#1461A8","6378","7.09484411041423","#2171B5","3","1.12825773557437","#1D6BB1"
686,-0.845019097337836,0.124678658754481,0.3,0.95,"8553","5.80383397481349","#0F7936","-9999","-9999","-9999","2","1.3418375505082","#5BB86A"
1595,-0.815101976602656,0.124449008013081,0.3,0.95,"8523","5.8051437780025","#0F7A37","-9999","-9999","-9999","2","1.3205710247959","#48AE60"
2937,1.38670692967175,0.13445078470331,0.3,0.95,"10113","5.8082673398639","#1461A8","-9999","-9999","-9999","1","3.23594774643906","#EDF4FB"
267,-0.693879850654449,0.129617358045163,0.3,0.95,"8466","5.81173590381488","#107A37","8196","6.58463763225235","#05712F","2","1.2976160490418","#349D52"
1581,-2.20672930093311,0.134460248972464,0.3,0.95,"9538","5.81177407650477","#107B38","8712","6.65742604785651","#067230","3","1.59529075735698","#AADCA3"
2690,1.16342080338773,0.134642279964213,0.3,0.95,"9881","5.81276210486421","#1561A9","5929","7.34004612426151","#3888C1","3","1.82848354646155","#84BBDB"
1938,-1.06072451615547,0.1537009157674,0.3,0.95,"8558","5.81455619390777","#117B38","-9999","-9999","-9999","2","1.39178533264971","#75C477"
313,-0.338538263947346,0.138083183957307,0.3,0.95,"8442","5.81757016141667","#1561A9","3364","7.7052855908863","#63A8D3","3","0.174941225397766","#083674"
1566,-0.485203555374355,0.11570291520115,0.3,0.95,"8411","5.82182514346863","#1562A9","-9999","-9999","-9999","2","1.2919109067628","#2979B9"
1238,-0.306352184855681,0.134979598142911,0.3,0.95,"8399","5.83249429602496","#1562A9","5313","7.2584266601318","#3080BD","3","0.317946951006382","#083F81"
2318,0.256783867779051,0.141830573598607,0.3,0.95,"8628","5.83657266883528","#1562A9","5318","7.29823859207916","#3484BE","3","0.835122182187701","#0F5AA3"
2614,-0.02347735890019,0.13600127397341,0.3,0.95,"8446","5.83936659732044","#1663AA","3222","7.75521661826179","#6AADD5","3","0.542487741877316","#084991"
2273,-0.991945406344197,0.153841714658931,0.3,0.95,"8333","5.84867228952202","#127C38","-9999","-9999","-9999","1","2.60475679004695","#D6EFD0"
2655,0.846288770764987,0.140482250514791,0.3,0.95,"9146","5.84959748925651","#1663AA","1376","8.29024998737908","#CBDEF0","3","1.44027798432853","#4D99CA"
2233,-0.685205486654365,0.15398886170702,0.3,0.95,"8274","5.85115449169133","#127D39","-9999","-9999","-9999","1","2.58289786770562","#C8E9C1"
612,1.0749742584416,0.135593082410259,0.3,0.95,"9394","5.85126765795219","#1663AA","6066","7.26323538600906","#3181BD","3","1.63468932202345","#65AAD3"
2644,0.63117424819666,0.138267461863295,0.3,0.95,"8820","5.85427137101122","#1663AA","1129","8.30380048895829","#CDDFF1","3","1.16660974149919","#1E6DB2"
2257,-0.963227778521804,0.138852701427843,0.3,0.95,"8292","5.86162783361674","#137D39","3227","7.7469351095307","#7BC77C","2","1.35914096816446","#67BD6F"
78,-0.356183341711895,0.139462186435118,0.3,0.95,"8221","5.86606330260334","#1664AA","6032","7.08930005905611","#2070B4","3","0.253318244657677","#083C7D"
2122,0.431265755204291,0.0924325061540113,0.3,0.95,"8599","5.86623679719628","#1764AB","-9999","-9999","-9999","1","2.76206682992441","#D7E6F4"
1594,-1.12072358602951,0.128674263013929,0.3,0.95,"8318","5.86656921671154","#147E3A","-9999","-9999","-9999","2","1.4028483848948","#79C67A"
1529,0.997815162330156,0.146447620148681,0.3,0.95,"9202","5.86966753752721","#1764AB","-9999","-9999","-9999","1","3.01567852776296","#E4EFF9"
2129,1.01614265276174,0.107695805026636,0.3,0.95,"9074","5.87478025294229","#1764AB","5630","7.32966751592076","#3686C0","3","1.48350465502963","#529DCC"
617,-0.159967352059562,0.13566364840349,0.3,0.95,"8201","5.87716384668359","#1765AB","8201","6.59301814100575","#0D57A1","3","0.382209935842165","#084185"
1523,0.592621383732631,0.133176957684025,0.3,0.95,"8601","5.89185175805111","#1765AB","3004","7.86860285480827","#81BADA","3","1.13194472602855","#1D6CB1"
1240,-1.36256298381731,0.139234289745721,0.3,0.95,"8333","5.89241212928579","#147E3A","7078","6.88922273048335","#1C8540","3","0.802892273905867","#1A833E"
2798,1.44191177328259,0.145017639700013,0.3,0.95,"9872","5.89955100341476","#1865AC","7043","7.16011094765901","#2474B6","2","2.45005101615537","#B8D5EA"
1912,-0.898688366367113,0.148830583130269,0.3,0.95,"8029","5.90510674653059","#157F3B","-9999","-9999","-9999","3","0.239386003025939","#005B24"
696,0.562765326909714,0.125367192313849,0.3,0.95,"8484","5.90740159111603","#1865AC","2657","7.94214101623043","#8DC0DD","3","1.08843932073582","#1A69AE"
2948,1.03723208644494,0.123663211746542,0.3,0.95,"9074","5.90743485356326","#1866AC","8613","6.68274759916389","#0F5AA3","3","1.60795820537347","#61A7D2"
2538,-0.909290457779031,0.145024369049965,0.3,0.95,"8018","5.90776605142263","#157F3B","3857","7.59308364685801","#63BB6D","3","0.248798353975687","#005C25"
2668,0.522688489718172,0.140717640488188,0.3,0.95,"8482","5.90869861014152","#1866AC","-9999","-9999","-9999","1","2.80158940244372","#DAE8F5"
2930,1.72908004237985,0.141644850708827,0.3,0.95,"10204","5.90966061971085","#1966AD","-9999","-9999","-9999","1","3.44452654256316","#F3F8FD"
