"ID","Z","coho.pres.m","coho.pres.stan","score.coho.pres","numspp.stan","numspp","score.numsp"
2103,0.445653383079858,0.0173148598197494,2563.4,8.12047797627612,2,2,1.09480908739858
962,0.171202525539754,0.00669209528457609,2530.12,8.1206676216605,1,1,2.0073142018008
1614,-0.877999204052596,0.0510823556183062,2669.19,8.12206799727083,1,1,2.18423501535824
555,0.893709261997676,0.0460007927757594,2653.27,8.12883201302412,2,2,1.34116227391782
1517,0.763713781572378,0.0270343063370577,2593.85,8.13445103393011,3,3,0.763713781572378
2075,-0.814256645847777,0.0271587918589542,2594.24,8.13922800313001,2,2,1.28957895660067
2247,-1.32567378495878,0.0933531701433358,2801.62,8.14086449328668,1,1,2.39946056106929
2124,0.489465763706189,-0.00263474304828926,2500.9,8.1429136481408,2,2,1.11336280422892
127,0.461867879902485,-0.0138384400189797,2465.8,8.15248704105895,2,2,1.1015089370884
2537,-0.799181915001004,0.00665698398352845,2530.01,8.15813668547541,1,1,2.15376222765297
472,-0.877517796207432,0.0142920959931841,2553.93,8.15859184137395,3,3,0.877517796207432
2640,1.05780388982342,0.0312731979544586,2607.13,8.16310874723215,1,1,2.26250946281459
160,-0.239290376598475,-0.036239450087443,2395.62,8.16530133966303,3,3,0.239290376598475
2671,0.492891008661435,-0.0273052199390205,2423.61,8.1677456346767,3,3,0.492891008661435
942,0.175828602179079,-0.0408422224611569,2381.2,8.16828970645707,1,1,2.00771404770307
2586,-0.826267841709368,-0.0023187413388596,2501.89,8.16976422852764,2,2,1.29719641775756
493,0.440461223211048,-0.0343625914496179,2401.5,8.17179653605514,1,1,2.04792726656797
1938,-1.05669883419739,0.0179755906667387,2565.47,8.17615152498723,1,1,2.26199302081022
612,1.07260342915633,0.0181192278073887,2565.92,8.17807987068014,3,3,1.07260342915633
2479,-0.164216967833364,-0.0532141681757997,2342.44,8.18041745580202,2,2,1.01339390787807
64,-1.3979648534924,0.0642810128758006,2710.54,8.18159162365946,3,3,1.3979648534924
2632,0.0954926187319631,-0.0633741019244344,2310.61,8.18948570459407,1,1,2.00227841226746
597,0.349395642789284,-0.05676679345454,2331.31,8.18977806036824,2,2,1.05928150894847
482,-0.0361295036035715,-0.0665053915906017,2300.8,8.19213990534149,2,2,1.00065245766482
2668,0.523521947434275,-0.0505903964065953,2350.66,8.19288875829599,1,1,2.06738366769339
391,1.70371219955674,0.108613818353271,2849.43,8.19597331938488,1,1,2.62728667239007
2267,-0.650995602276903,-0.0459205933672448,2365.29,8.19736580139212,3,3,0.650995602276903
682,0.399664753972683,-0.0691195875504295,2292.61,8.20441472250047,2,2,1.07690849916232
27,-1.17340743050555,-0.00164843468249353,2503.99,8.21147478320624,3,3,1.17340743050555
119,-0.0673240775834935,-0.0871061494962531,2236.26,8.21293693568814,3,3,0.0673240775834935
2083,0.0101248741825598,-0.0886191273777652,2231.52,8.21418021041707,3,3,0.0101248741825598
2114,0.906816218118883,-0.039297325215056,2386.04,8.21505487399477,3,3,0.906816218118883
2877,1.00877720041158,-0.0275095038723893,2422.97,8.21523521786241,2,2,1.42043353947667
2045,-1.02299251113183,-0.028974602707018,2418.38,8.21844657823056,1,1,2.2464446749991
881,1.46744143781246,0.0383784485119392,2629.39,8.21923393081526,1,1,2.48060161521537
2106,1.28972348387313,0.00342355235067671,2519.88,8.2238922274001,3,3,1.28972348387313
604,1.5192217934837,0.0427609772699899,2643.12,8.2243292452436,3,3,1.5192217934837
347,-0.0773724215396224,-0.100943194045525,2192.91,8.22686188322304,3,3,0.0773724215396224
2099,-0.252011696616355,-0.102156129899901,2189.11,8.23156957993482,2,2,1.03126616119771
2149,0.414256362974615,-0.0981151383429516,2201.77,8.23409717557458,2,2,1.08240858009578
2726,0.146720668170685,-0.109178390109451,2167.11,8.23604021210712,1,1,2.00537451725817
2618,0.407757849551282,-0.102344454150976,2188.52,8.23799692330773,3,3,0.407757849551282
163,0.385961333230933,-0.103525470640764,2184.82,8.23812654428171,3,3,0.385961333230933
1137,-0.197590284570184,-0.116708168215964,2143.52,8.2446310691938,2,2,1.01933405739067
1887,-1.02278877439657,-0.0554261801418077,2335.51,8.24466781492952,3,3,1.02278877439657
2633,0.317625824367693,-0.115041977384425,2148.74,8.2467158384981,1,1,2.02506448398693
2294,0.497040725301868,-0.110059364572104,2164.35,8.25059942422804,1,1,2.0608370829856
2660,0.507688546199595,-0.109826353210605,2165.08,8.25101515616966,2,2,1.12149349527416
2314,0.259028308447061,-0.12222064248046,2126.25,8.25184198370097,1,1,2.01670415891299
2705,0.670590772605782,-0.0992067806118907,2198.35,8.25205403218145,2,2,1.20403155453004
875,1.07376009962684,-0.057188129067113,2329.99,8.25289302602191,2,2,1.46729709041852
2762,1.86421421446549,0.0854084402971682,2776.73,8.25343860550247,2,2,2.11548921940415
721,-0.984928982654295,-0.0698505409995144,2290.32,8.25437789960322,1,1,2.22936876735825
874,1.51844479345658,0.00977231396740128,2539.77,8.25660951297921,3,3,1.51844479345658
155,1.1058811361092,-0.0568465918660122,2331.06,8.25679516089604,2,2,1.49096381149985
1594,-1.11986609520391,-0.0570157644983331,2330.53,8.25884748729383,2,2,1.50136606834817
303,-0.940428522282739,-0.0803232845211199,2257.51,8.25959088876383,2,2,1.37273661185345
2787,1.21798141245688,-0.0467217694184251,2362.78,8.26254099847424,2,2,1.57590568280289
2631,0.20467021958798,-0.135499098149426,2084.65,8.26358893688863,1,1,2.01044519915023
131,0.786894031490105,-0.100713374620485,2193.63,8.26381818565286,1,1,2.14923293683927
971,0.926560989081628,-0.0861964476054705,2239.11,8.26385954174846,1,1,2.20420399838307
917,0.345240275391705,-0.138215436075939,2076.14,8.27097878570565,1,1,2.02957898288107
2079,-0.409872464827439,-0.135693806273419,2084.04,8.2714100782785,2,2,1.08073837602989
1998,-0.679753430959458,-0.118016862164107,2139.42,8.27154998688781,2,2,1.20915868557487
157,0.730032091008887,-0.115389898458444,2147.65,8.27321685236007,2,2,1.23812230975086
2549,0.596173556182537,-0.130050462614108,2101.72,8.27710347112299,2,2,1.16422631351955
717,-0.129553675235145,-0.150596957599958,2037.35,8.27716574570325,3,3,0.129553675235145
2035,-1.92939305765697,0.0712968892124324,2732.52,8.28212706721976,1,1,2.77894900473811
950,0.228174380967741,-0.155582762348738,2021.73,8.28428051114602,3,3,0.228174380967741
1928,-1.36063285768956,-0.0490742265886243,2355.41,8.2870912990798,1,1,2.41895055208337
362,1.45185422620612,-0.0345828350652811,2400.81,8.28828858206738,3,3,1.45185422620612
729,-0.453809798047583,-0.153211153559786,2029.16,8.29119471241033,2,2,1.09815451226318
349,-0.200449940131114,-0.165318168548341,1991.23,8.29329581485084,2,2,1.01989223866964
901,0.61750173163538,-0.149013757116351,2042.31,8.29757759271382,2,2,1.175290767671
38,-0.631587363860478,-0.152824929248261,2030.37,8.30243784994865,2,2,1.18275212880308
197,-0.195562847476403,-0.174973776336472,1960.98,8.30283205829437,3,3,0.195562847476403
608,0.884074710093291,-0.132176292295726,2095.06,8.30492092655675,2,2,1.33476143674686
161,-0.426106855324798,-0.168439882405132,1981.45,8.30493320609542,1,1,2.04488802924629
708,-0.318123708592493,-0.173492717819549,1965.62,8.30514257019212,1,1,2.02514263546266
1993,-1.08054607710107,-0.109315643377183,2166.68,8.30546035765895,2,2,1.47227029608646
19,-1.09760049725448,-0.10820804142595,2170.15,8.30659846682283,2,2,1.48483226378379
2050,-0.965664148019737,-0.128065078136681,2107.94,8.30991871499691,1,1,2.22092486292776
765,-0.0587248396839759,-0.18627003946447,1925.59,8.31203233174991,2,2,1.00172281934471
1290,-1.21504746230283,-0.0980672592960682,2201.92,8.31289966362641,2,2,1.57363920123024
1513,1.03677118886689,-0.12471354485485,2118.44,8.3151562204328,2,2,1.44044940836687
2943,0.95738608335843,-0.135301198088976,2085.27,8.31614878683072,1,1,2.21733806908383
2322,0.836237314730636,-0.148684987661085,2043.34,8.31638969880251,1,1,2.16778523995065
46,-1.01585930534152,-0.130021735185978,2101.81,8.31784315595353,3,3,1.01585930534152
2779,1.84068982486611,0.0101840737705976,2541.06,8.32150117189929,2,2,2.09478854096676
2498,-1.53558612291749,-0.0535046343935583,2341.53,8.32196122774762,2,2,1.83249140268018
1859,-0.90915516478374,-0.149138242638247,2041.92,8.32448849934125,2,2,1.35150401910351
968,-0.132972594460257,-0.199529343514683,1884.05,8.32614607270012,1,1,2.00441555344132
2130,0.288639041433697,-0.196560842607919,1893.35,8.32711966897236,3,3,0.288639041433697
956,0.608376328222201,-0.185427368239324,1928.23,8.33321949025598,2,2,1.17052200181847
1017,0.832159926888471,-0.166531104402718,1987.43,8.33373742708132,2,2,1.30095739512062
2573,-1.17003931235523,-0.128291705625261,2107.23,8.33636460582255,1,1,2.31710854136286
2949,1.42384288759177,-0.0887021177256961,2231.26,8.33674672674388,3,3,1.42384288759177
100,1.10735670488449,-0.137621735894586,2078,8.33704540267991,2,2,1.4920586020169
1518,0.824559935119023,-0.17199889155679,1970.3,8.33842293632102,2,2,1.29610921090913
704,-1.47536535390194,-0.0821458802391439,2251.8,8.3392478132175,1,1,2.48529735192677
2605,0.463550393061452,-0.200847613272203,1879.92,8.33929594337727,1,1,2.05301704009183
855,0.267959933599237,-0.21077134372288,1848.83,8.34063167979273,3,3,0.267959933599237
2266,-0.835227068694459,-0.173329929060145,1966.13,8.34080887664473,2,2,1.30292143135338
2783,0.815430728357504,-0.177086838272255,1954.36,8.34258869661288,2,2,1.29032060851156
931,0.44677221619883,-0.208722120516275,1855.25,8.34624334166403,1,1,2.04929388160098
898,0.330658443207216,-0.214442070650599,1837.33,8.34654919869715,1,1,2.02714947797744
2330,-0.591131254247947,-0.201399818279591,1878.19,8.34791052247568,3,3,0.591131254247947
1301,0.544504786348403,-0.208473149472482,1856.03,8.35179669545285,3,3,0.544504786348403
751,-0.38370234802863,-0.218965044612841,1823.16,8.35333703660731,2,2,1.07108706083244
906,0.913327103557178,-0.180655423233289,1943.18,8.35627281660165,2,2,1.35431399538369
713,-0.123816817991852,-0.230666683671118,1786.5,8.35713879313528,2,2,1.00763614683954
330,-0.594508100540547,-0.210924556672907,1848.35,8.35765090580392,2,2,1.16337435144855
387,0.280368766035699,-0.227975881236277,1794.93,8.35823439526763,2,2,1.03855988992854
267,-0.691923819562554,-0.208428462362058,1856.17,8.36265725153419,2,2,1.21604217528753
96,0.253485578092094,-0.234883231733307,1773.29,8.36427998935106,3,3,0.253485578092094
1312,-0.497267595631193,-0.224598812462775,1805.51,8.36494716851278,2,2,1.11681469441659
2926,1.85871146459474,-0.033628446064074,2403.8,8.36821846354728,2,2,2.1106416817205
2585,-0.891044442605729,-0.19555538262337,1896.5,8.36868183086067,2,2,1.33938799408482
2166,0.173365493554891,-0.241784198357418,1751.67,8.36913485540098,3,3,0.173365493554891
168,0.55997858280549,-0.22696403737881,1798.1,8.37126917861278,1,1,2.07691502310539
2047,-1.02070642230655,-0.184131442037016,1932.29,8.37213997474806,1,1,2.24540455164272
1306,-0.864390151743256,-0.201961599096354,1876.43,8.37225778558695,2,2,1.32180570978897
339,-1.13887357562885,-0.169183603600052,1979.12,8.37255748975629,2,2,1.51559658922341
2644,0.63238732941646,-0.223622079906356,1808.57,8.37309196324185,3,3,0.63238732941646
688,-1.82821924842869,-0.0460099675880935,2365.01,8.37358089914123,1,1,2.70968367532544
2638,0.440499541798439,-0.238097511747405,1763.22,8.37524450735046,1,1,2.04793550834118
599,0.771004074679073,-0.215425187079936,1834.25,8.37653837488197,3,3,0.771004074679073
2775,1.43675121798852,-0.128285321752344,2107.25,8.3779550922747,1,1,2.46257062079273
687,-0.116108651514453,-0.254207215055404,1712.75,8.38056641099455,2,2,1.00671804342453
2707,1.59207995608565,-0.103688259400167,2184.31,8.38183515857177,1,1,2.55630956391625
276,-0.943110551741389,-0.205600406659485,1865.03,8.38436672070351,1,1,2.21121177475292
1504,0.08127688008632,-0.258765300318693,1698.47,8.38471407964548,3,3,0.08127688008632
2670,0.0662657205896733,-0.260575128290881,1692.8,8.38639177725543,2,2,1.00219316786998
101,1.39534668515618,-0.145266423713618,2054.05,8.38769794390575,2,2,1.71668062602697
50,-0.612746479072732,-0.240887264212471,1754.48,8.38885044457593,3,3,0.612746479072732
2636,0.273933099204789,-0.25948986989486,1696.2,8.38951811372947,3,3,0.273933099204789
111,0.609294045736063,-0.242626869582564,1749.03,8.39033398676588,1,1,2.09075087807453
862,0.402997218932026,-0.256933128791292,1704.21,8.39216964534211,2,2,1.07814969204974
1233,-0.375667691233207,-0.267425023931651,1671.34,8.40138305646552,3,3,0.375667691233207
944,0.353485590724244,-0.270211584460259,1662.61,8.40320450589108,3,3,0.353485590724244
2798,1.4385706743453,-0.154507079762094,2025.1,8.40410084603723,1,1,2.46363259945275
2694,0.831143869669496,-0.238186885968254,1762.94,8.40493758700692,2,2,1.30030770669453
94,0.338976593994221,-0.273279035397248,1653,8.40567163578849,2,2,1.05589068149876
946,-0.404877048369333,-0.270476515186346,1661.78,8.405787767512,2,2,1.07885375482327
1231,-1.58819556143787,-0.129274822054598,2104.15,8.40622257265042,1,1,2.55389215539164
1997,-1.58670705138975,-0.13147725821123,2097.25,8.40810432784132,1,1,2.55296675789756
153,1.06231404494625,-0.215932704976899,1832.66,8.40885994910428,3,3,1.06231404494625
652,-0.0493161431066274,-0.283601757905286,1620.66,8.40930120884193,1,1,2.00060792809859
920,0.471090051968529,-0.270798900768694,1660.77,8.40955896751262,1,1,2.05473254635821
1557,-1.46708973888262,-0.155231649338261,2022.83,8.40974299453492,1,1,2.48039357803045
2126,0.488601226404697,-0.271884159164715,1657.37,8.41164151364233,2,2,1.11298300006971
2911,-0.374366583956637,-0.280250224623456,1631.16,8.41413745874037,3,3,0.374366583956637
763,0.307319442866993,-0.28702989766213,1609.92,8.41819619985755,2,2,1.04615736864206
2962,1.34385620894572,-0.186598808919735,1924.56,8.42008597604259,1,1,2.40955379900968
676,-0.587755545015945,-0.274728174549583,1648.46,8.42082011185008,2,2,1.1599381796876
1589,-1.47513194864181,-0.169474069817811,1978.21,8.42517174488988,1,1,2.48515880094287
466,0.639272745071669,-0.275708099042461,1645.39,8.42554975443368,2,2,1.18687389498273
98,0.674339195761815,-0.274396213157859,1649.5,8.42697520450239,3,3,0.674339195761815
2249,-1.43689636953894,-0.179870206864403,1945.64,8.42880516065079,1,1,2.4626553101874
338,-1.13489427002869,-0.22684912766629,1798.46,8.42915399633041,2,2,1.51260867515162
1552,0.606809428962814,-0.281769586377886,1626.4,8.42919460828866,2,2,1.16970837522785
601,1.48383694809376,-0.172863906337148,1967.59,8.43003711903941,2,2,1.78934962724678
924,0.850727865531381,-0.265098102253123,1678.63,8.43367030120254,1,1,2.17341618223284
1509,0.90622078990459,-0.260412339531478,1693.31,8.43478996223731,1,1,2.1957313405914
425,-0.381747296368374,-0.30393758508485,1556.95,8.43813211522171,2,2,1.07038824651832
2163,0.0106004128082802,-0.313369757320859,1527.4,8.43893125811347,3,3,0.0106004128082802
2564,-1.67347396989502,-0.145939922306443,2051.94,8.43908411979109,2,2,1.94949099200694
1001,1.1530418405558,-0.235084323730216,1772.66,8.43977444976127,2,2,1.52627176022893
858,1.19912281077564,-0.233434092580972,1777.83,8.44455987846584,3,3,1.19912281077564
2637,0.422875789111053,-0.313187816942702,1527.97,8.44933143001654,3,3,0.422875789111053
2616,0.436093624525493,-0.313746405823007,1526.22,8.45056111854412,3,3,0.436093624525493
1071,0.771041769063776,-0.290090964726202,1600.33,8.45089343035702,2,2,1.26273726865132
2571,-0.780270854108056,-0.28943661775213,1602.38,8.45108891745984,1,1,2.14681685426832
725,0.433616519812592,-0.317535234399705,1514.35,8.45421748844044,2,2,1.08996480964038
271,-1.02972673623977,-0.271979917258482,1657.07,8.46043303865625,2,2,1.43538745686557
548,1.59133749024389,-0.185998724865465,1926.44,8.46252194796902,1,1,2.55584721919283
1894,-1.38605691032244,-0.222766640935375,1811.25,8.46260157152021,1,1,2.43334209651101
269,-1.21347627286582,-0.253204947007313,1715.89,8.46617624928517,1,1,2.33934278480267
834,-0.268882190513957,-0.336651741851975,1454.46,8.46647730272759,1,1,2.01799346688129
2755,0.839675632539014,-0.302150100667874,1562.55,8.46943125516202,2,2,1.30577761042216
2532,-1.72180902540967,-0.16850372113431,1981.25,8.4708933286741,2,2,1.99113694154425
1514,0.746754168780679,-0.313360181511482,1527.43,8.4718904962251,2,2,1.24805520254167
2613,-0.281519413199413,-0.342228054845649,1436.99,8.47246129442734,3,3,0.281519413199413
702,-0.203664503348293,-0.345132717023235,1427.89,8.47313560436576,1,1,2.01034306274429
938,-1.37139881147239,-0.238595453834991,1761.66,8.47583299084287,3,3,1.37139881147239
2706,0.108849873246494,-0.349856782982387,1413.09,8.47611057769173,2,2,1.00590670288341
1987,-2.27523180995328,-0.0395303365765546,2385.31,8.47616043850396,1,1,3.02930351550043
560,1.7286109315399,-0.172806451480888,1967.77,8.47649077902415,1,1,2.64350066250025
2947,0.513826008532546,-0.335959091640396,1456.63,8.47710063840649,3,3,0.513826008532546
1178,-0.434362594016666,-0.340823602803739,1441.39,8.47751348280644,2,2,1.09026183235078
2039,-0.6385385639599,-0.32869743619643,1479.38,8.47833197618937,1,1,2.09945981091898
2289,0.535850455343144,-0.33600697068728,1456.48,8.47851189996546,1,1,2.07053995626538
467,0.733929375849804,-0.32204863255257,1500.21,8.4794254999626,2,2,1.2404242535259
78,-0.357220418752338,-0.350865434903395,1409.93,8.483944080187,3,3,0.357220418752338
1300,-0.632841847348812,-0.335825030309123,1457.05,8.48501256125824,1,1,2.09773420712822
357,1.72200048366284,-0.184147401719311,1932.24,8.48624988214068,2,2,1.9913025048282
1299,-0.338115363956001,-0.355088366838501,1396.7,8.4873807062272,1,1,2.02837915571599
2606,0.875269479816796,-0.316995797138154,1516.04,8.48780053807277,1,1,2.18313917611745
2693,0.5104808366696,-0.347622427461166,1420.09,8.48854073099617,1,1,2.06411983290866
2689,0.298076336962333,-0.360600841102998,1379.43,8.49138903819661,2,2,1.04347951712378
2942,0.929999571850547,-0.319625952780276,1507.8,8.49623315814548,3,3,0.929999571850547
622,0.293007332491361,-0.36618353796959,1361.94,8.49679198452223,1,1,2.02134937526735
2796,1.27090167484147,-0.275944302340418,1644.65,8.49708061376262,2,2,1.61715523902774
2342,0.302598274266647,-0.366483579996725,1361,8.49742798108683,1,1,2.02276190284204
2206,0.307309964778916,-0.367693323914643,1357.21,8.49880602436406,3,3,0.307309964778916
2086,-0.175655342434293,-0.372628057680081,1341.75,8.4999980831323,3,3,0.175655342434293
150,0.857864460800344,-0.333648129644163,1463.87,8.50259056793925,2,2,1.31754750696294
1947,-1.5024357558695,-0.244069624861981,1744.51,8.50340678399294,2,2,1.80480281485684
1917,-0.787957054070873,-0.34150667720594,1439.25,8.50364669459674,1,1,2.14962236661699
114,0.169751778581514,-0.377920288328914,1325.17,8.50516930907181,1,1,2.00719098900219
1939,-1.14974841629176,-0.305195208049651,1553.01,8.50878768359811,2,2,1.52378522789972
636,0.514442557058606,-0.367824193309457,1356.8,8.50894462312745,2,2,1.12456709204609
1950,-0.702159001349686,-0.355171357186432,1396.44,8.50974407054759,2,2,1.22189494768429
273,-1.15896921818055,-0.306411335840487,1549.2,8.51124334573461,2,2,1.53075460106773
2324,1.04059721643741,-0.322348674579706,1499.27,8.51175166518065,2,2,1.44320565646663
2611,0.672319564224787,-0.361255188077069,1377.38,8.5133987396659,3,3,0.672319564224787
2767,0.817419189198206,-0.349259890864575,1414.96,8.51414463729105,2,2,1.2915781551534
122,1.06248023884232,-0.322090127726536,1500.08,8.51419813076279,1,1,2.26469959551602
1126,0.499686752896467,-0.374903908375267,1334.62,8.51513275500556,2,2,1.11789393549666
43,-0.90259327407708,-0.341857790216418,1438.15,8.51538321627842,3,3,0.90259327407708
1243,0.119491289242434,-0.39174456513235,1281.86,8.51813755327381,3,3,0.119491289242434
411,1.53523675215885,-0.255503141257711,1708.69,8.52050965736076,2,2,1.83219864784888
1052,0.289683801516096,-0.390739105147801,1285.01,8.52121935620933,1,1,2.02087028402637
2136,NA,2.09968313461375,9087.24,8.52186949516309,1,1,2.82842712474619
2800,1.02770219731685,-0.335314320475701,1458.65,8.52305572012394,2,2,1.43393577484136
2074,-0.35913057227701,-0.392188244300135,1280.47,8.52531067291452,1,1,2.03198788577688
1232,-1.06596300101636,-0.339441494317041,1445.72,8.53184857524092,2,2,1.46160087559354
388,0.810123689144294,-0.368031669179285,1356.15,8.53213409599862,3,3,0.810123689144294
37,-1.00131571479797,-0.348075682438328,1418.67,8.53258738266746,2,2,1.41514421904673
1141,0.0258286684990539,-0.408294755671675,1230.01,8.53388868531709,2,2,1.00033350444561
277,-1.43814029098586,-0.286554299129756,1611.41,8.53415653220461,2,2,1.75164137212984
2308,-0.506260665501866,-0.393723565736859,1275.66,8.53430749783025,1,1,2.0630801878343
117,-0.234181037753066,-0.407445700573611,1232.67,8.53621338976414,3,3,0.234181037753066
716,-0.368961352547693,-0.405629488728505,1238.36,8.53915912617405,1,1,2.03374838160325
2475,-0.403298805749281,-0.404183541512629,1242.89,8.5392673476982,3,3,0.403298805749281
487,0.25023400247024,-0.412224029452564,1217.7,8.541445143031,2,2,1.03083318533712
1329,-0.869209380562033,-0.373212182052057,1339.92,8.54310048482898,1,1,2.18071661323911
363,1.3287130027034,-0.313800668742808,1526.05,8.54331315694614,3,3,1.3287130027034
2951,1.68106361035673,-0.255541444495218,1708.57,8.54802607874125,3,3,1.68106361035673
727,0.0287340360089892,-0.424158679872339,1180.31,8.54976180770731,2,2,1.00041273723667
374,1.37322883261106,-0.314761441616933,1523.04,8.55129793724885,3,3,1.37322883261106
771,-0.243237213735433,-0.423089381158612,1183.66,8.5521039758591,2,2,1.02915710275243
2282,-1.18183352387525,-0.344622007189813,1429.49,8.55222932060179,2,2,1.54813774521371
2774,0.83864508743116,-0.387668462274352,1294.63,8.55443140300134,1,1,2.16871519169125
2923,1.48454173841901,-0.299807219307051,1569.89,8.55514991420855,3,3,1.48454173841901
559,0.86140175596758,-0.387630159036846,1294.75,8.55665424477382,1,1,2.17761635399444
123,0.742509940129164,-0.399060483496117,1258.94,8.55689122733487,1,1,2.13338252809725
2915,0.205126994437671,-0.430252086572353,1161.22,8.55826555444996,3,3,0.205126994437671
2010,-0.323241731431905,-0.427439990552074,1170.03,8.55910076119137,2,2,1.05094491622496
1022,0.58800846628513,-0.413625289558015,1213.31,8.55940133965074,2,2,1.1600663586291
873,0.922457766160604,-0.386021423061567,1299.79,8.5614168724487,1,1,2.20248231101864
969,-0.301487885098394,-0.431445870807976,1157.48,8.56231021170634,2,2,1.04445916380733
967,0.257474252495322,-0.433083334211385,1152.35,8.56251017165164,1,1,2.01650514274029
958,1.23482305142648,-0.349550357082334,1414.05,8.56458966450298,3,3,1.23482305142648
209,1.28886300378674,-0.34162158691846,1438.89,8.56470925008029,1,1,2.37932087842943
2754,0.893924791815246,-0.394489630486992,1273.26,8.56681150511293,1,1,2.19068517441962
2127,-0.0311851222004071,-0.441305762529476,1126.59,8.56691736547864,2,2,1.00048613775837
2480,-1.75954746344178,-0.260338924992924,1693.54,8.56850171060705,1,1,2.66383319224466
2117,NA,2.06420156893677,8976.08,8.5720480065577,3,3,0
2919,1.78603587377712,-0.26115286878994,1690.99,8.57477640442739,2,2,2.04693041953526
2674,0.753559081135035,-0.416577830782485,1204.06,8.57530651964009,2,2,1.25213868591346
761,-0.188894095178147,-0.448053516203561,1105.45,8.57568896804909,2,2,1.01768412545012
1878,-1.1924090350275,-0.36921906954199,1352.43,8.57805474058862,1,1,2.32848433681982
1305,-0.495757309887113,-0.439438479701027,1132.44,8.57932899058776,2,2,1.11614305100489
489,-0.0109010700373096,-0.455710971768429,1081.46,8.58127273879359,3,3,0.0109010700373096
1020,1.4072326375366,-0.345263586418049,1427.48,8.58691263265388,2,2,1.72635561114975
165,0.745024521524003,-0.429032766845058,1165.04,8.5869686567907,1,1,2.13425901372633
2327,-0.3418368170574,-0.455145999015206,1083.23,8.5875071674018,3,3,0.3418368170574
382,0.101989025997872,-0.462682160994636,1059.62,8.58884256455595,2,2,1.00518742601765
2861,1.22738503807741,-0.37578169090146,1331.87,8.58948175938805,2,2,1.58318477496983
2255,-0.860187188099595,-0.428161368191782,1167.77,8.5968589043147,2,2,1.31906102913045
951,0.654464818497323,-0.446700135144993,1109.69,8.59720184766548,2,2,1.19512518116335
549,1.10876638219478,-0.400270227414035,1255.15,8.59761920662362,1,1,2.28678002664998
935,-0.920501789277278,-0.42573230454657,1175.38,8.60068807854214,3,3,0.920501789277278
1669,-0.538450821371262,-0.460259481222342,1067.21,8.60268195957389,2,2,1.13575053908655
1912,-0.891477323069685,-0.431136252971464,1158.45,8.60300495931185,3,3,0.891477323069685
2019,-1.16319096024848,-0.400120206400467,1255.62,8.60465852073695,1,1,2.31365797169845
2468,-1.52871325636307,-0.342812179217625,1435.16,8.6052428346722,2,2,1.82673594703235
2043,-0.848268422241259,-0.438030835722659,1136.85,8.60549585982791,1,1,2.17245467528593
2313,0.085262349483862,-0.480036719521601,1005.25,8.60601393269293,1,1,2.0018165920582
703,-0.808596521257993,-0.44550635090937,1113.43,8.60911832445401,1,1,2.15727335639008
2078,0.352899576612542,-0.478086446345221,1011.36,8.6108757712222,2,2,1.06044241294533
2669,0.624253732186533,-0.463853601675048,1055.95,8.61206306015726,2,2,1.17885229021655
1073,0.716102243617232,-0.458140035413641,1073.85,8.61351381200142,1,1,2.124335760494
2305,-0.0111495997803382,-0.489893419306641,974.37,8.61545547690781,3,3,0.0111495997803382
1510,0.13406364851251,-0.488926262559599,977.4,8.61552423131748,3,3,0.13406364851251
359,1.26579598942508,-0.396656955342576,1266.47,8.61570272369998,3,3,1.26579598942508
774,0.0822876384566299,-0.490123238731681,973.65,8.61607103406172,2,2,1.00337991580596
936,-0.947677874906994,-0.441098286659648,1127.24,8.61891171778756,2,2,1.37771308863211
31,-1.12460370339487,-0.422144567966782,1186.62,8.62136292650125,2,2,1.50490314960447
2003,-1.32692344660315,-0.394764137022456,1272.4,8.62302506983444,1,1,2.40015121047512
418,0.0228567786218957,-0.499986322389639,942.75,8.6255714493988,2,2,1.00026118205645
2772,1.60160478390515,-0.35042175573561,1411.32,8.62596760871823,2,2,1.88815727200566
381,0.653365420635248,-0.483627648037848,994,8.6339393985247,2,2,1.19452349197572
2014,-0.979761491214542,-0.453591525959729,1088.1,8.63491082757793,1,1,2.22709060876897
386,0.733695681581883,-0.479864354952821,1005.79,8.63663990948964,2,2,1.24028599652334
2589,-1.23004020619017,-0.423826718480615,1181.35,8.63741419599338,2,2,1.58524411648312
2263,-2.04815519406211,-0.267702722403574,1670.47,8.63954352142967,1,1,2.86268050941135
1304,-0.699839964176615,-0.487090899095739,983.15,8.64103249934991,1,1,2.11890914752349
2879,1.49364338581819,-0.386822599112748,1297.28,8.64242675881636,2,2,1.79749007340748
677,-0.313691377798202,-0.51219228740842,904.51,8.64344131523481,2,2,1.04804688850496
6,-2.31047721910523,-0.204406622423861,1868.77,8.64445272969644,1,1,3.05586403166179
896,1.03347937957822,-0.457150535111387,1076.95,8.64470423068346,2,2,1.43808192673901
2472,-0.486468206483522,-0.508164063597306,917.13,8.64741310881926,3,3,0.486468206483522
2121,0.0704217011188674,-0.522138361414309,873.35,8.64797993604211,2,2,1.00247654136567
870,0.624836355076356,-0.500675780664759,940.59,8.64883085993711,3,3,0.624836355076356
871,1.16454346526347,-0.44587980747506,1112.26,8.65018227844782,2,2,1.53497931011719
1295,-1.23406317720969,-0.44249635482864,1122.86,8.65646655711658,1,1,2.35008764205612
797,-0.706599102023925,-0.502437729590064,935.07,8.65687808185919,1,1,2.12115117117593
