Model.catch	CentroidX	CentroidY	Catch.Area.ft2	Catch.Area.ha	2b.Ecoreg	2d.Ecoreg	2e.Ecoreg	2f.Ecoreg	2g.Ecoreg	4a.Ecoreg	4b.Ecoreg	4d.Ecoreg	77a.Ecoreg	77b.Ecoreg	77c.Ecoreg	Impervious	conifer.forest	dense.urban	grass.shrub.crops	light.med.urb	mix.deciduous	regrow.veg	Agriculture	Apt.condo	Commercial	Forest.timber	Industrial	Parks.open.space	Residential	FC00.Road	FC01.Road	FC02.Road	FC07.Road	FC08.Road	FC11.Road	FC12.Road	FC14.Road	FC06.FC16.Road	FC17.Road
1329	1310843	348463	833633	8	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.44318182	0.07777778	0.00000000	0.12222222	0.05555556	0.10000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21151640	0.09598471	0.19491197	0.02205288	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02595387
1330	1502756	346007	14847400	138	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.34782950	0.65217050	0.00000000	0.05710578	0.00000000	0.05970149	0.00000000	0.52044127	0.02141467	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1332	1380526	343629	43014628	400	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.05138607	0.48861099	0.00044663	0.03349710	0.00714605	0.42965610	0.01339884	0.00000000	0.01599723	0.00000000	0.77178101	0.00000000	0.12091454	0.07967146	0.00835920	0.00000000	0.00000000	0.00736198	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1333	1312440	347007	3811733	35	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.53553299	0.04522613	0.00753769	0.21356784	0.08793970	0.17336683	0.00000000	0.03468423	0.00000000	0.00000000	0.00000000	0.02128428	0.43095023	0.02174366	0.02279515	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02363125
1334	1307751	336187	228194256	2120	0.30965047	0.00000000	0.00000000	0.69034953	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	24.17039616	0.06683491	0.12412198	0.16012618	0.25930599	0.34313354	0.00000000	0.00051886	0.03328845	0.05461532	0.00254879	0.01850497	0.37094355	0.34290408	0.04388933	0.00000000	0.00000000	0.00000000	0.00000000	0.00706149	0.00204376	0.00320785	0.00898504	0.00168271
1335	1348049	347382	2265441	21	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.52586207	0.10729614	0.00429185	0.01287554	0.01716738	0.61802575	0.00858369	0.00000000	0.31861037	0.02963176	0.00000000	0.00000000	0.04278461	0.60897326	0.01746425	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1336	1438627	339953	142734786	1326	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05216154	0.94783846	0.00000000	0.36861413	0.45366379	0.00000000	0.00491649	0.00000000	0.39601293	0.00013470	0.00000000	0.00000000	0.00000000	0.03689806	0.00000000	0.96294250	0.00000000	0.00300718	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1337	1220098	337662	106381464	988	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.80755920	0.36985061	0.00380263	0.09488456	0.05233137	0.39456768	0.00000000	0.04997783	0.04522381	0.02088791	0.12861636	0.00985299	0.35303663	0.31756457	0.01119091	0.00000000	0.00000000	0.00680936	0.00134172	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1338	1208422	340447	39331568	365	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	8.69851852	0.27845331	0.02042802	0.07003891	0.11940661	0.25948444	0.00000000	0.00064777	0.01998214	0.00697567	0.04821659	0.00071856	0.35649176	0.38126016	0.02769066	0.00000000	0.00000000	0.00001424	0.00992917	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1339	1333052	346470	5127522	48	0.96033854	0.00000000	0.03966146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	11.23018868	0.28680688	0.03824092	0.14913958	0.06500956	0.43403442	0.00000000	0.00000000	0.06988229	0.07097795	0.00000000	0.00000000	0.30204532	0.48425555	0.02369683	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01092984
1340	1317763	343821	48881644	454	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.06852036	0.06669282	0.00666928	0.53060024	0.06080816	0.24048647	0.00000000	0.00061285	0.07959826	0.01064175	0.00000000	0.00004830	0.41407044	0.43991239	0.02095801	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00628655
1342	1310680	347425	445564	4	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.62222222	0.00000000	0.00000000	0.13333333	0.04444444	0.62222222	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.19507850	0.80486714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00959907
1344	1349060	344967	7659614	71	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.11139241	0.05541562	0.00377834	0.13476071	0.01385390	0.50125945	0.01637280	0.00000000	0.05821012	0.01236055	0.00000000	0.00000000	0.33285387	0.57768385	0.01143765	0.00000000	0.00000000	0.00652539	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1345	1465626	344918	10322239	96	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.31446261	0.68553739	0.00000000	0.31613508	0.00000000	0.00375235	0.00000000	0.27673546	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1346	1496196	345698	10887961	101	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61577332	0.38422668	0.14260090	0.13644524	0.00000000	0.00628366	0.00000000	0.50359066	0.00807899	0.00000000	0.00000000	0.00000000	0.49933133	0.00000000	0.50066711	0.00000000	0.00649910	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1347	1390220	343770	18400354	171	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.53737585	0.00000000	0.02090957	0.00522739	0.33768949	0.02822791	0.00000000	0.00000000	0.00000000	0.35293055	0.00000000	0.64303404	0.00403541	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1348	1509295	343231	33936604	315	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.35794412	0.64205588	0.00000000	0.12037299	0.00000000	0.00960723	0.00000000	0.41000283	0.00282566	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1349	1538608	344017	25147626	234	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.31692285	0.68307715	0.00000000	0.06854062	0.50229709	0.00000000	0.01722818	0.00000000	0.34609495	0.00306279	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99978909	0.00000000	0.00041877	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1351	1515639	343628	22842352	212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00294861	0.00000000	0.00884583	0.00000000	0.13942713	0.00336984	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1352	1491241	344946	15547122	144	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.72238012	0.27761988	0.31281095	0.35479876	0.00000000	0.00433437	0.00000000	0.47616099	0.00990712	0.00000000	0.00000000	0.00000000	0.33166827	0.00000000	0.66833115	0.00000000	0.01077743	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1353	1446931	338659	33873236	315	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.15694683	0.36669518	0.00000000	0.01112062	0.00000000	0.37154263	0.00171086	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00147408	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1355	1313333	342858	8005788	74	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	4.99518072	0.01330109	0.03506651	0.23700121	0.16565901	0.15598549	0.00000000	0.00000000	0.02702382	0.00000000	0.00000000	0.01460418	0.44507139	0.05733377	0.02180160	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02927907
1356	1503409	342889	34033140	316	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65575697	0.34424303	0.00000000	0.08605174	0.00000000	0.10348706	0.00000000	0.34645669	0.02277840	0.00000000	0.00000000	0.00000000	0.06651173	0.00000000	0.93348759	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1358	1394225	339170	45432948	422	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40042644	0.50305199	0.00021048	0.08061461	0.01220796	0.36308146	0.02778362	0.00000000	0.05525862	0.00000000	0.40485326	0.00000000	0.48988452	0.03863751	0.00636217	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1359	1389485	341402	34859672	324	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.51930019	0.40761169	0.00000000	0.03364589	0.00193050	0.52619967	0.00496415	0.00000000	0.06929311	0.00969484	0.47769414	0.00000000	0.33752472	0.09186240	0.00753949	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1360	1345833	343558	11115265	103	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	11.19284468	0.13589744	0.00598291	0.28376068	0.06153846	0.45897436	0.01709402	0.00000000	0.13732808	0.01343441	0.00000000	0.00925214	0.16651902	0.62213604	0.01740813	0.00000000	0.00000000	0.01868457	0.00238609	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1361	1357055	341184	22903380	213	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	2.69953449	0.38425926	0.00042088	0.10101010	0.01094276	0.46632997	0.00799663	0.00000000	0.21392140	0.00259420	0.14695324	0.00657942	0.31006734	0.28929219	0.02648037	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1362	1543707	343068	12686543	118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.83769634	0.16230366	0.00000000	0.09146341	0.35086401	0.00000000	0.00000000	0.00000000	0.61908340	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1363	1461527	338399	171391552	1592	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36002193	0.63997807	0.00000000	0.21653366	0.00000000	0.05957064	0.00000000	0.35551309	0.01084635	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1364	1534123	339561	55216220	513	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.40306857	0.59693143	0.00000000	0.43617208	0.48860671	0.00000000	0.00834928	0.00000000	0.47799617	0.00121760	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00412828	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1365	1496155	342343	25507319	237	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.50378742	0.49621258	0.00000000	0.08967596	0.00000000	0.00150716	0.00000000	0.40278824	0.01055011	0.00000000	0.00000000	0.00000000	0.00143524	0.00000000	0.99856476	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1366	1286281	344229	1339245	12	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	27.57857143	0.01388889	0.22916667	0.11805556	0.07638889	0.44444444	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1368	1336234	342734	9990675	93	0.94013360	0.00000000	0.05986640	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	16.73455598	0.05960265	0.06433302	0.26206244	0.15515610	0.38883633	0.00000000	0.00000000	0.16158438	0.03943167	0.00000000	0.03016883	0.27036622	0.26119396	0.03005903	0.00000000	0.01297190	0.00343590	0.00000000	0.00000000	0.00000000	0.00000000	0.01483393	0.00280432
1369	1487824	343149	7048181	65	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.13370128	0.86629872	0.00000000	0.00405405	0.00000000	0.01081081	0.00000000	0.18108108	0.02432432	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1370	1333857	343489	2594432	24	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	26.97397770	0.13090909	0.02181818	0.23272727	0.39636364	0.21818182	0.00000000	0.00000000	0.07508772	0.08630906	0.00000000	0.00000000	0.03558120	0.67219485	0.06935390	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1371	1489220	343569	3362982	31	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04279569	0.95720431	0.00000000	0.02571429	0.00000000	0.02000000	0.00000000	0.64285714	0.03142857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1372	1294280	340964	20421094	190	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	48.75958353	0.00327103	0.38130841	0.03224299	0.30420561	0.24392523	0.00000000	0.00000000	0.22396082	0.17803885	0.00000000	0.20850509	0.10696709	0.12999279	0.03588441	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01865845	0.00000000	0.01093521	0.02036032
1373	1289587	339169	40416776	375	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	51.95905172	0.01327014	0.52464455	0.15639810	0.11232227	0.15758294	0.00000000	0.00000000	0.11639721	0.22009583	0.00000000	0.46176353	0.12454509	0.02386583	0.02489009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00533716	0.00028115	0.00380199	0.00043974
1374	1431221	342337	9603890	89	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	1.88318228	0.89579158	0.00000000	0.00000000	0.00000000	0.04108216	0.00000000	0.00000000	0.00000000	0.00000000	0.50287061	0.00000000	0.49712929	0.00000000	0.01642470	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1375	1351130	341350	11923085	111	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	3.90097403	0.27360775	0.00000000	0.15254237	0.01533495	0.40597256	0.02421308	0.00000000	0.05221962	0.05282131	0.19839337	0.00745755	0.48033089	0.20084643	0.01712636	0.00000000	0.00000000	0.00322098	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1376	1491166	343181	903091	8	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.94559048	0.05440952	0.61290323	0.33684211	0.00000000	0.00000000	0.00000000	0.66315789	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999979	0.00000000	0.02153825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1377	1346115	340156	29370904	273	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	9.25956464	0.12655738	0.00327869	0.34229508	0.05803279	0.39704918	0.01639344	0.02185963	0.10041816	0.01308489	0.01712048	0.01287451	0.33322372	0.46339830	0.03285483	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1378	1403349	340163	20412125	190	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.75082899	0.65157944	0.00377181	0.02121641	0.02027346	0.26874116	0.00188590	0.00000000	0.00000000	0.00000000	0.37665314	0.00000000	0.44499532	0.12659319	0.02681825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1379	1491954	343004	229645	2	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.00000000	0.00000000	2.12000000	0.76923077	0.00000000	0.00000000	0.00000000	0.23076923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99999939	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1380	1412493	339853	11907563	111	0.00000000	0.00000000	0.92702814	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07297186	0.00000000	0.00000000	0.56761134	0.67475728	0.00323625	0.00242718	0.00728155	0.29854369	0.00970874	0.00000000	0.00000000	0.00000000	0.98809681	0.00000000	0.00048406	0.00000000	0.00241435	0.00000000	0.00000000	0.00000000	0.00656180	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1381	1384649	339961	31052008	288	0.00000000	0.00000000	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99095446	0.55655687	0.00124301	0.03200746	0.00839030	0.39465507	0.00186451	0.00000000	0.00256392	0.00000000	0.23789106	0.00000000	0.71621104	0.04333153	0.00162302	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1382	1491847	340576	19464518	181	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.85161844	0.14838156	0.34628799	0.27642680	0.00000000	0.01191067	0.00000000	0.60942928	0.00000000	0.00000000	0.00000000	0.00000000	0.18540079	0.00000000	0.81459921	0.00000000	0.00490457	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
1383	1315898	340190	22782586	212	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	5.05138004	0.04079898	0.03017425	0.42456439	0.10794730	0.14662133	0.00000000	0.04238316	0.02408041	0.03535424	0.00000000	0.01063782	0.39950702	0.21352839	0.02685051	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01547085
