Model.catch	axis1	axis2
3707	-1.63119	0.55138
3708	0.85424	0.3728
3709	0.67119	1.08722
3710	0.64009	0.83921
3711	-1.47846	0.48552
3712	-1.61011	0.54756
3713	0.63027	1.02652
3714	0.24787	0.76337
3715	0.21809	0.73855
3716	-1.57417	0.53304
3717	-0.85743	0.02034
3718	-1.10985	0.30831
3719	0.64142	1.08205
3720	0.6819	0.49195
3721	0.6611	0.80536
3722	0.39776	0.37821
3723	-0.01233	1.19542
3725	0.65049	0.27505
3726	0.62693	0.8642
3727	-0.6493	0.22846
3728	0.68624	0.40047
3729	-1.34773	0.64085
3730	0.53463	0.46701
3731	-0.98366	0.12757
3732	0.02615	0.88456
3733	-1.62621	0.55011
3734	-1.54942	0.48056
3735	0.48525	0.69324
3736	-1.43988	0.42378
3737	0.57353	0.45987
3738	-0.275	0.42497
3740	0.76317	0.47616
3741	-0.43067	-0.42978
3742	0.63112	0.53489
3743	-1.62618	0.55022
3744	-1.13928	0.42587
3745	-1.56123	0.49469
3746	-0.92401	0.08577
3747	0.20438	1.05683
3749	-0.48685	-0.32959
3750	1.01287	0.74192
3751	-1.072	0.41746
3752	-1.57379	0.53421
3753	-1.51109	0.5837
3754	-1.62609	0.55053
3755	-0.51354	0.22942
3756	-1.43305	0.41999
3757	-1.57383	0.53408
3758	-1.6263	0.54982
3760	0.14201	-0.0847
3761	-0.23951	0.56383
3762	-1.55873	0.49469
3763	-0.86835	0.03815
3764	-0.31992	0.78057
3765	-0.46195	0.18278
3767	0.68316	1.22068
3768	-1.44054	0.42459
3770	-0.70916	0.29092
3771	-0.95944	0.36251
3772	0.58109	0.21067
3773	-1.27823	0.35249
3774	0.61592	0.40498
3775	-0.9481	0.89782
3777	0.07938	0.67752
3778	-0.96275	0.12247
3779	-0.97047	0.64279
3780	-0.72592	0.26562
3781	-1.1924	0.30919
3782	-1.57371	0.53446
3784	-0.79853	-0.03045
3787	-1.35598	0.38663
3788	0.36163	-0.56626
3789	0.12015	0.6639
3790	-0.00665	-0.80436
3791	0.57668	1.32118
3792	-0.79523	0.54475
3794	0.53674	0.55999
3795	0.4582	0.91113
3797	-0.91063	0.38538
3798	-0.81406	-0.01995
3799	-0.87529	0.11393
3800	-0.12624	0.76692
3801	0.10937	0.54634
3802	0.5507	0.41781
3803	-1.19067	0.78769
3804	-0.25545	0.08071
3807	-0.6119	0.72958
3808	-0.88322	0.45064
3809	-0.84014	0.43823
3810	-0.94959	0.77943
3811	0.2288	-0.08917
3812	-0.93853	0.89144
3813	-0.37892	-0.46201
3814	-1.57405	0.5334
3815	-1.06076	0.19782
3816	-0.39032	0.75385
3818	-1.44819	0.62169
3819	-1.42875	0.63749
3820	0.81011	0.61461
3821	-0.48298	0.46427
3822	-1.0658	0.83743
3823	-1.57412	0.5332
3824	-1.47472	0.60166
3825	0.1748	0.00417
3826	-0.11551	0.64414
3827	-1.62701	0.55019
3828	-1.06952	0.83389
3829	0.59903	1.46311
3830	-1.43286	0.636
3831	0.68744	0.28016
3832	-1.62355	0.54918
3834	0.24937	0.03026
3835	-1.3779	0.65953
3836	0.56543	0.77389
3838	-1.13264	0.62469
3839	0.26035	-0.00108
3840	-1.57434	0.5337
3842	-1.39039	0.64718
3843	-1.52481	0.57305
3844	0.46711	-0.15454
3846	-1.57377	0.53428
3847	0.57759	1.27076
3848	-1.63118	0.55143
3849	-0.365	0.78522
3851	0.43576	0.92679
3852	0.73881	0.39045
3853	0.63011	0.61784
3854	0.43642	-0.14976
3855	-1.57422	0.53288
3856	-0.28252	0.32554
3858	-1.63119	0.55141
3859	-1.62624	0.54999
3861	0.41948	0.61791
3862	-0.91163	0.60344
3863	0.62575	0.62362
3864	-1.62223	0.54894
3865	-1.62636	0.54964
3866	-1.62633	0.54974
3867	-1.57397	0.53365
3868	0.17342	0.14098
3869	-0.05165	0.90976
3870	0.75644	0.7244
3871	0.05774	0.70919
3872	0.65757	0.8905
3873	-0.30258	1.12308
3874	-1.50572	0.59025
3877	-1.33713	0.70441
3878	-0.50746	0.70875
3880	-1.62627	0.54991
3881	0.11287	-0.06051
3882	0.71439	0.33518
3883	0.51394	0.26434
3884	-1.57381	0.53415
3885	-1.6262	0.55017
3886	0.5981	1.24618
3887	-1.21002	0.75349
3888	-1.62638	0.54959
3890	0.60235	1.5304
3891	-1.48913	0.22884
3892	-1.62626	0.54994
3893	-1.57372	0.53442
3894	-1.57457	0.5338
3896	-1.62612	0.55043
3897	0.35985	-0.47606
3899	0.55139	0.30349
3900	0.60268	1.46217
3901	0.4644	0.95833
3902	-0.39668	0.58703
3903	0.59905	0.22808
3904	-1.63063	0.55121
3905	-1.55433	0.55472
3906	0.6038	1.54546
3907	-1.57413	0.53318
3909	-1.57384	0.53406
3910	0.3097	-0.18668
3911	-0.63656	1.41701
3912	-1.61294	0.54787
3913	-0.58371	1.03067
3914	-0.40548	1.10192
3915	-0.61688	1.01691
3916	0.34844	0.32879
3917	-1.57374	0.53437
3918	0.51242	-0.01935
3919	-0.72429	1.00792
3920	-0.62967	0.73006
3921	0.66807	0.71995
3922	-1.57422	0.5329
3923	-1.6161	0.54708
3924	-0.32205	-0.40321
3925	-1.6232	0.54911
3926	-0.53037	0.91058
3927	0.5738	0.44723
3928	-0.22243	0.66287
3931	0.56675	0.6438
3933	0.75394	-0.06032
3934	-0.53228	1.10804
3935	-1.58696	0.53782
3936	-1.57425	0.53279
3938	0.52546	-0.02002
3939	0.71893	0.83906
3940	-1.57398	0.53363
3941	0.22645	-0.98821
3942	-0.0523	0.96135
3943	0.19468	0.80799
3944	0.59042	1.51961
3945	-0.18536	1.15585
3946	0.62775	0.77099
3947	-0.4192	0.66856
3948	-1.38973	0.65318
3949	0.25774	1.31592
3953	-0.7593	0.49181
3954	0.58033	0.13252
3955	-1.57396	0.5337
3958	0.35356	-0.49938
3959	-0.64949	1.02006
3960	0.60872	1.38902
3961	-1.57424	0.53284
3964	0.59081	1.03765
3965	-1.57364	0.53487
3966	-1.57373	0.53439
3968	-0.21206	1.1854
3969	-1.35903	0.67028
3971	-0.30613	0.70532
3974	-1.62363	0.54927
3975	-1.62634	0.54969
3976	0.23626	0.43732
3977	-0.2519	1.02156
3978	0.59676	1.15939
3980	-1.57415	0.53311
3982	-0.78519	0.80155
3983	-0.04042	0.78885
3985	-0.84829	0.94279
3986	0.53002	0.00711
3989	-1.01755	0.49678
3990	-0.33575	-0.7825
3992	0.53855	0.13314
3996	0.23061	-0.98767
4000	0.48539	0.0778
4001	0.61751	0.33254
4003	-0.54936	0.8259
4004	0.58002	1.25634
4005	-1.44043	0.6314
4007	-0.69254	0.68564
4008	-1.62357	0.54916
4010	-1.22377	0.74966
4013	0.59448	0.95973
4015	-1.57378	0.53424
4016	0.41594	-0.27924
4017	0.76621	1.13131
4018	0.59225	0.97454
4019	-0.1374	0.4225
4020	0.45779	0.39726
4021	0.22129	1.39095
4034	-1.36976	0.6633
4035	0.72838	0.97749
4037	0.36397	1.50486
4043	-1.62617	0.55025
4045	-0.90645	0.70885
4047	-0.2506	1.01447
4048	-0.30019	1.2431
4050	0.52953	0.01561
4052	0.48401	1.5414
4057	-1.28358	0.71562
4058	-0.26895	1.2619
4060	0.51999	0.13424
4061	-1.60609	0.54404
4065	-1.47409	0.59973
4070	-1.57394	0.53376
4073	0.69608	0.04058
4074	0.559	0.39969
4079	0.38952	-0.50169
4082	-1.62638	0.54956
4084	0.64508	0.36342
4085	0.35414	0.78583
4087	-1.63121	0.55133
4088	0.6643	1.33025
4089	-0.55578	1.09607
4090	-1.57408	0.53333
4095	0.00773	0.8257
4099	-1.62635	0.54967
4102	0.27481	1.50218
4104	-1.57426	0.53277
4106	-1.1098	0.81179
4112	-1.57382	0.53412
4117	-0.56135	1.09304
4119	-0.95993	0.86163
4121	0.60365	1.54564
4122	0.1034	1.1199
4127	-1.57409	0.53329
4135	0.60372	1.54561
4136	0.17831	0.81371
4142	-1.5739	0.53381
4148	-0.26937	0.85296
4149	-1.50689	0.58952
4152	0.34736	0.52269
4153	0.53329	0.47845
4155	-1.57431	0.5326
4163	-1.57388	0.53392
4168	-1.6263	0.54989
4170	-1.62322	0.54905
4178	0.1834	1.22817
4181	-1.63116	0.55149
4186	0.49128	0.19244
4187	-0.83277	0.92249
4188	-0.70823	1.01737
4190	-0.86818	0.93673
4191	0.6035	1.54568
4194	0.21753	1.03444
4195	0.58965	0.43503
4199	0.58723	1.04091
4200	0.1661	0.71967
4204	-1.6239	0.54927
4205	-1.57385	0.53403
4207	-1.25576	0.72999
4208	-1.24318	0.73982
4210	-0.47206	0.7625
4211	-0.17809	1.31322
4217	-1.62622	0.55008
4219	0.50947	0.28952
4222	-0.3058	1.1555
4225	-0.52804	1.11054
4227	-1.57402	0.53349
4228	-1.57369	0.53453
4229	-1.62631	0.5498
4231	-1.45692	0.61605
4232	-1.46972	0.60639
4235	-1.57428	0.53272
4237	-0.15008	0.71297
4238	-0.11845	1.06205
4239	-1.14652	0.7901
4240	0.35462	0.51794
4243	0.01998	1.41119
4247	-0.66511	1.03848
4248	-1.63061	0.55129
4250	-1.62628	0.54996
4254	0.13061	0.54773
4256	-1.47254	0.60351
4258	-1.57464	0.53639
4260	-0.04648	1.37804
4261	-0.11639	1.3417
4267	-1.01729	0.67345
4272	-0.47431	0.79982
4275	-0.57238	1.0868
4276	0.52787	0.44205
4277	0.02484	0.93444
4278	0.59041	1.51951
4280	-0.31793	0.66057
4288	0.18322	1.47618
4289	-1.07725	0.83261
4291	-1.46061	0.61398
4295	-1.03988	0.85174
4299	-1.04321	0.67823
4300	-1.62625	0.55007
4303	-0.36457	1.19712
4304	0.26818	1.49949
4306	-1.6217	0.54863
4307	-0.86	0.94002
4310	-1.52621	0.57128
4316	-1.52939	0.57716
4318	-1.01965	0.8613
4320	-1.15478	0.78363
4322	-0.76347	0.98769
4323	-1.62215	0.54878
4325	-1.44281	0.62264
4326	-1.63062	0.55123
4327	-1.5739	0.53388
4328	-1.62619	0.55019
4332	-1.62399	0.54933
4333	-0.61523	0.67681
4339	-0.28906	1.25018
4340	0.64718	0.96124
4341	0.11552	0.33865
4343	0.57816	0.92508
4346	-0.84442	0.64682
4347	-1.57329	0.53682
4350	0.15971	0.45494
4355	0.18911	0.5089
4360	-0.2272	1.48743
4361	0.35422	1.43556
4364	-0.89031	0.91478
4367	-0.59969	1.07282
4371	-1.29897	0.75924
4373	-0.9198	0.89795
4374	0.14583	0.37858
4377	-1.57821	0.53509
4381	0.27942	1.4898
4383	-0.42139	1.16831
4385	0.08447	1.43868
4388	0.24952	0.69146
4389	-0.03312	0.80335
4392	-1.09644	0.81872
4397	0.0937	0.54686
4398	-1.57416	0.53309
4403	0.15076	0.60478
4411	-1.57455	0.53571
4422	0.19706	0.24928
4426	-0.38826	0.56293
4441	-0.4392	1.10946
4443	0.60361	1.54565
4444	-1.38512	0.64578
4448	0.16574	0.61046
4451	0.10034	0.9988
4455	-1.6262	0.55014
4467	-0.16147	1.16964
4468	0.59038	1.51941
4476	-0.68985	1.02507
4478	-1.3035	0.72989
4479	-0.13604	0.75036
4482	-0.47691	0.73928
4486	0.44841	1.38186
4492	-1.57418	0.53302
4496	-0.12	0.67222
4502	0.10114	1.00621
4505	-0.02118	0.79463
4510	-0.48054	0.50065
4516	0.14648	0.93502
4517	-0.83406	0.46804
4525	-1.08685	0.62273
4526	-1.62615	0.55032
4528	0.29627	0.60709
4532	-0.02461	0.32652
4533	-1.46426	0.60989
4538	-1.62355	0.54923
4545	-0.58156	0.53749
4546	-0.61139	1.0654
4549	-1.57376	0.5343
4550	-1.57395	0.53372
4552	-0.74737	0.99695
4559	-1.57389	0.5339
4566	-1.15379	0.78681
4567	-1.3144	0.6953
4568	0.02335	0.38976
4570	0.03335	0.36259
4572	-1.57386	0.53399
4573	-0.79492	0.97378
4576	-0.64717	1.04819
4578	-1.57429	0.53267
4579	-1.62625	0.54996
4580	-1.57367	0.53458
4581	-1.62641	0.54949
4584	-0.86979	0.43723
4590	0.10948	0.76143
4595	-1.35288	0.67494
4596	-0.16775	0.1995
4600	-1.6312	0.55136
4601	-1.57371	0.53444
4602	-0.10053	0.36537
4603	0.3147	0.96926
4605	0.0716	0.50333
4608	-1.6224	0.549
4617	-0.95099	0.93716
4620	-0.12602	0.49849
4623	-1.41677	0.62927
4625	-0.29925	0.66864
4628	-1.57394	0.53374
4629	-1.46992	0.61862
4630	-0.07703	0.66506
4632	-1.62632	0.54977
4634	0.59963	0.96242
4639	-1.62639	0.54954
4640	-1.62366	0.54918
4641	-1.62321	0.54907
4642	-0.15742	1.19201
4649	-1.63256	0.55182
4650	-1.62617	0.55027
4653	-0.5613	1.09626
4654	0.31225	1.18737
4655	-0.16339	0.66477
4657	0.61803	1.28423
4660	0.04293	0.72645
4661	-1.62353	0.54923
4664	-0.45677	1.13863
4666	-1.5738	0.53419
4667	-1.62623	0.55002
4670	-0.49986	1.12521
4673	-1.57413	0.53315
4674	-0.44217	1.11397
4677	0.16754	0.57088
4682	0.19494	0.84955
4683	-0.48606	1.2679
4684	-1.62614	0.55035
4689	0.56456	1.33764
4691	-0.72621	0.41927
4692	-0.26458	0.75867
4694	-0.28778	0.14131
4698	-1.57377	0.53426
4703	-0.34265	0.42999
4704	-1.61811	0.54762
4707	-1.57481	0.53386
4712	-1.62628	0.54988
4713	-1.57403	0.53347
4714	-0.45929	0.73882
4718	-1.58216	0.53639
4731	-1.5737	0.53448
4734	-1.5738	0.53417
4735	-1.62629	0.54985
4737	0.26811	0.90918
4738	-1.63088	0.55131
4742	-1.57369	0.53451
4743	-1.57399	0.53361
4751	-1.45568	0.61672
4752	0.03962	0.70805
4753	-0.37861	0.57182
4756	-1.574	0.53356
4758	-0.54163	0.65374
4761	-1.62322	0.54908
4762	-0.01867	0.31667
4766	-1.57393	0.53379
4767	-0.24143	1.27792
4769	-0.15344	0.58933
4770	-0.26848	0.92852
4771	-1.57414	0.53313
4773	-1.28635	0.71451
4774	-0.06365	1.02982
4775	0.06526	1.25157
4776	-0.62443	1.05876
4777	-1.57388	0.53394
4781	-1.57402	0.53352
4782	-1.625	0.54983
4784	-1.62613	0.5504
4785	-0.0894	0.72859
4786	0.03982	1.42177
4788	-0.0733	0.86454
4789	-1.5743	0.53265
4790	-1.25161	0.734
4792	-1.62388	0.54933
4793	-1.5778	0.53485
4794	-0.37158	1.20003
4798	0.64372	1.1446
4799	-1.57431	0.53263
4801	-0.79498	0.97448
4802	-1.57419	0.53297
4804	0.60372	1.54268
4805	-1.62776	0.55041
4806	0.59043	1.51969
4807	-1.63088	0.55128
4809	-0.49925	1.12462
4810	-1.62642	0.54946
4811	-0.3912	1.18609
4813	-1.31157	0.69991
4814	0.60354	1.54567
4815	0.60368	1.54563
4816	0.60358	1.54566
